model_id,model_version,checkpoint,license_type,hardware,inference_params,test_case_id,track,capability,generated_audio_path,sample_rate,wer,cer,mer,sim,sim_o,mos,naturalness_mos,intelligibility_mos,smos,emos,pmos,qmos,utmos,nisqa,emotion_accuracy,instruction_follow_score,duration_error,language_score,macro_language_score,long_text_drift_rate,repeat_rate,noise_degradation,speaker_leakage,rtf,ttfa,p95_latency,fail_flags,notes,run_id,adapter_status,asr_backend,metric_failures,reference_audio_id,reference_policy,reference_audio_path,reference_text,reference_speaker,reference_condition,target_text,asr_eval_text,voice_instruction,expected_controls,rank_dimension,source_demo,elapsed_s,merged_from_run_id,command,candidate_audit_run_id,selected_from_run_id,asr_recomputed_from_run_id,non_asr_metrics_from_run_id,content_intelligibility_score,naturalness_quality_score,speaker_clone_consistency_score,control_prosody_emotion_duration_score,multilingual_dialect_coverage_score,voice_design_robustness_score,deployment_performance_score,reference_compliance_score,score_available,score_full,coverage_pct,missing_dimensions
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'Please read this sentence in the reference voice with clear pronunciation and stable pacing.' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_en_same.wav --language en --prompt-text 'The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.' --max-generate-length 186 --disable-long-text-segmentation,clone_en_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_en_same.wav,48000,0.0,0.0,0.0,0.9116,,,,5.0,,,,,3.6741,,,100.0,,1.0,1.0,,0.0,,0.0714,1.1924,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:35,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_en_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav,The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.,dots_seedtts_en,clean_single_speaker,Please read this sentence in the reference voice with clear pronunciation and stable pacing.,,,clone;same_language,dots,,7.4405,,,,,,,100.0,66.853,91.16,100.0,100.0,91.075,23.074,100.0,86.898,86.898,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text '请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_zh_same.wav --language zh --prompt-text '冬天对于田野和河流来说，是一个放松休息的季节。' --max-generate-length 236 --disable-long-text-segmentation,clone_zh_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_zh_same.wav,48000,0.0,0.0,0.0,0.8876,,,,5.0,,,,,2.8173,,,100.0,,1.0,1.0,,0.0214,,0.0952,1.179,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:38,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。,,,clone;same_language,dots,,7.9229,,,,,,,100.0,45.432,88.76,100.0,100.0,82.75,23.457,100.0,82.714,82.714,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,"/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'This test checks whether a three-second prompt can preserve identity without copying the prompt text.' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_3s_en.wav --language en --prompt-text 'Okay, yeah, I resent you.' --max-generate-length 197 --disable-long-text-segmentation",clone_3s_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/clone_3s_en.wav,48000,0.0,0.0,0.0,0.8469,,,,5.0,,,,,4.1205,,,100.0,,1.0,1.0,,0.0143,,0.0,1.2402,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:42,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,qwen3_clone_3s,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav,"Okay, yeah, I resent you.",qwen3_demo_speaker,clean_single_speaker,This test checks whether a three-second prompt can preserve identity without copying the prompt text.,,,3s_reference;clone,qwen3,,6.5484,,,,,,,100.0,78.012,84.69,100.0,100.0,96.425,21.709,100.0,87.851,87.851,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,"/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text '跨语种克隆时，音色应该稳定，中文发音也要清楚。' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_en_to_zh.wav --language zh --prompt-text 'In short, we embarked on a mission to make America great again for all Americans.' --max-generate-length 169 --disable-long-text-segmentation",xling_en_to_zh,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_en_to_zh.wav,48000,0.0,0.0,0.0,0.7786,,,,5.0,,,,,3.0855,,,100.0,,1.0,1.0,,0.0111,,0.0,1.3064,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:45,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_cross_ref_en,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav,"In short, we embarked on a mission to make America great again for all Americans.",voxcpm2_cross_en,clean_cross_lingual_anchor,跨语种克隆时，音色应该稳定，中文发音也要清楚。,,,en_to_zh;clone,voxcpm2;dots;omnivoice,,6.2706,,,,,,,100.0,52.138,77.86,100.0,100.0,97.225,19.817,100.0,83.065,83.065,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'この音声は英語の参考話者の声色を保ちながら、日本語を自然に読むテストです。' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/dots_xling_female_en_prompt.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_en_to_ja.wav --language ja --prompt-text 'Which is what has brought us to this point in the first place.' --max-generate-length 263 --disable-long-text-segmentation,xling_en_to_ja,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_en_to_ja.wav,48000,0.0286,0.0286,0.0286,0.7534,,,,4.8857,,,,,3.0752,,,76.944,,0.9714,0.9714,,0.0303,,0.0,1.2213,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:49,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_xling_female_en_prompt,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_xling_female_en_prompt.wav,Which is what has brought us to this point in the first place.,dots_xling_female_en,clean_cross_lingual_anchor,この音声は英語の参考話者の声色を保ちながら、日本語を自然に読むテストです。,,,en_to_ja;clone,dots;omnivoice;voxcpm2,,7.0347,,,,,,,91.284,51.88,75.34,76.944,97.14,80.897,22.249,100.0,75.125,75.125,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'Use the Chinese reference speaker identity while speaking clear and natural English.' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_zh.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_zh_to_en.wav --language en --prompt-text '你好像有不少问题想问我呢。别心急，我们还有很多很多时间。' --max-generate-length 163 --disable-long-text-segmentation,xling_zh_to_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/xling_zh_to_en.wav,48000,0.0,0.0,0.0,0.8318,,,,5.0,,,,,3.4805,,,100.0,,1.0,1.0,,0.0,,0.0,1.2366,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:52,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_cross_ref_zh,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_zh.wav,你好像有不少问题想问我呢。别心急，我们还有很多很多时间。,voxcpm2_cross_zh,clean_cross_lingual_anchor,Use the Chinese reference speaker identity while speaking clear and natural English.,,,zh_to_en;clone,voxcpm2;omnivoice,,6.5291,,,,,,,100.0,62.013,83.18,100.0,100.0,100.0,21.811,100.0,85.735,85.735,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,"/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'The transmission is secure. Begin the evacuation drill and report every checkpoint clearly.' --output /Users/vanch/tts-test-project/results/generated/probe_dots_tarkin_steps4_20260714/mlx_dots_tts_full_int8_g64/scenema_clone_tarkin_en.wav --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/scenema_reference_tarkin.wav --language en --prompt-text 'Most unfortunate about the security breach on Jedha, Director Krennic. After so many setbacks and delays, and now this. We'""'""'ve heard word of rumors circulating through the city. Apparently, you'""'""'ve lost a rather talkative cargo pilot.' --seed 1234 --max-generate-length 174 --num-steps 4 --disable-long-text-segmentation",scenema_clone_tarkin_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/scenema_clone_tarkin_en.wav,48000,0.0,0.0,0.0,0.9238,,,,5.0,,,,,3.0174,,,100.0,,1.0,1.0,,0.0182,,0.0789,1.4766,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:56,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,scenema_reference_tarkin,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/scenema_reference_tarkin.wav,"Most unfortunate about the security breach on Jedha, Director Krennic. After so many setbacks and delays, and now this. We've heard word of rumors circulating through the city. Apparently, you've lost a rather talkative cargo pilot.",scenema_tarkin_reference,clean_single_speaker_10_20s,The transmission is secure. Begin the evacuation drill and report every checkpoint clearly.,,"Male, elderly British officer. Controlled authority, measured cadence.",clone;10_20s_reference;scenema,scenema_official_voice_cloning,,11.8124,,,,,,,100.0,50.435,92.38,100.0,100.0,85.588,14.954,75.0,82.597,82.597,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'Hoy defendemos una idea sencilla: cada comunidad merece una oportunidad justa.' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/scenema_reference_obama.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/scenema_polyglot_obama_es.wav --language es --prompt-asr off --max-generate-length 151 --disable-long-text-segmentation,scenema_polyglot_obama_es,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/scenema_polyglot_obama_es.wav,48000,0.0,0.0,0.0,0.7291,,,,5.0,,,,,2.4427,,,100.0,,1.0,1.0,,0.0222,,,1.2252,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:23:59,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,scenema_reference_obama,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/scenema_reference_obama.wav,,scenema_obama_reference,clean_single_speaker_10_20s,Hoy defendemos una idea sencilla: cada comunidad merece una oportunidad justa.,,"Male, early 60s. Deep baritone, measured cadence, warm authority. Native Spanish fluency, Castilian accent.",en_to_es;clone;polyglot;scenema,scenema_official_polyglot,,7.2529,,,,,,,100.0,36.067,72.91,100.0,100.0,88.9,22.137,75.0,78.376,78.376,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,"/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text 'How could you possibly believe such an obvious lie?' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/dots_emotion_male_en_prompt.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/control_emotion_prompt_en.wav --language en --prompt-text 'The fact we were able to complete the construction work on schedule is a testament to everyone'""'""'s hard work.' --max-generate-length 128 --disable-long-text-segmentation",control_emotion_prompt_en,control,emotion_transfer,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/control_emotion_prompt_en.wav,48000,0.0,0.0,0.0,0.8327,,,,5.0,,,,,4.2145,,,100.0,,1.0,1.0,,0.0,,0.0,1.6331,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:24:02,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_emotion_male_en_prompt,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_emotion_male_en_prompt.wav,The fact we were able to complete the construction work on schedule is a testament to everyone's hard work.,dots_emotion_male_en,clean_emotion_prompt,How could you possibly believe such an obvious lie?,,,emotion_prompt,dots;voxcpm2;higgs,,4.7034,,,,,,,100.0,80.362,83.27,100.0,100.0,100.0,10.483,100.0,87.413,87.413,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text '嗯，听得很清楚。' --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/dots_whisper_female_prompt.wav --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/control_whisper_style.wav --language zh --prompt-text '诶，宝宝，你好呀，我是瑶瑶。' --max-generate-length 96 --disable-long-text-segmentation,control_whisper_style,control,style_prompt,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/control_whisper_style.wav,48000,0.0,0.0,0.0,0.7192,,,,5.0,,,,,1.346,,,97.807,,1.0,1.0,,0.0,,0.0,1.5889,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:24:06,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_whisper_female_prompt,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_whisper_female_prompt.wav,诶，宝宝，你好呀，我是瑶瑶。,dots_whisper_female,clean_style_prompt,嗯，听得很清楚。,,,whisper;style_transfer,dots;voxcpm2;higgs,,4.8302,,,,,,,100.0,8.65,71.92,97.807,100.0,98.904,11.746,100.0,75.153,75.153,100.0,
mlx_dots_tts_full_int8_g64,full_int8_g64,models/mlx-dots-tts-mf-bf16,open_weight_local,local,/Users/vanch/.local/bin/uv run --with librosa mlx-dots.tts --model-name-or-path models/mlx-dots-tts-mf-bf16 --qwen-variant int8_g64 --component-variant int8_g64 --text '今天我们介绍本地语音合成模型的测试进展。' --output /Users/vanch/tts-test-project/results/generated/probe_dots_style_transfer_steps4_20260714/mlx_dots_tts_full_int8_g64/control_style_transfer.wav --prompt-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_style_prompt1.wav --language zh --prompt-text '大家好，欢迎来到VoxCPM2的语音合成演示。今天我将用不同的语言为你展示跨语言声音迁移的效果。' --seed 1234 --max-generate-length 149 --num-steps 4 --disable-long-text-segmentation,control_style_transfer,control,style_prompt,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_dots_tts_full_int8_g64/control_style_transfer.wav,48000,0.0,0.0,0.0,0.8632,,,,5.0,,,,,2.9125,,,100.0,,1.0,1.0,,0.0,,0.2308,1.7563,,15.4325,ok,objective_metrics_generated_at=2026-07-15T21:24:09,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_style_prompt1,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_style_prompt1.wav,大家好，欢迎来到VoxCPM2的语音合成演示。今天我将用不同的语言为你展示跨语言声音迁移的效果。,voxcpm2_style_prompt1,clean_style_prompt,今天我们介绍本地语音合成模型的测试进展。,,,style_reference;prosody,voxcpm2;dots;higgs,,6.182,,,,,,,100.0,47.812,86.32,100.0,100.0,75.0,6.963,100.0,80.562,80.562,100.0,
mlx_qwen3_tts_official_int8,official_int8,models/Qwen3-TTS-official-mlx-int8,open_weight_local,local,/Users/vanch/mlx-qwen3-tts/.venv/bin/python -m mlx_qwen_tts.cli generate --model models/Qwen3-TTS-official-mlx-int8 --text '听日朝早九点准时开会，资料准备好就发畀大家。' --output /Users/vanch/tts-test-project/results/generated/qwen_base_dialect_20260613/mlx_qwen3_tts_official_int8/qwen_base_yue_dialect_clone.wav --require-official --lang-code zh --ref-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_official_yue_032.wav --ref-text '我从来都冇觉得我自己系介留守儿童，但系诶，根据我对留守儿童嘅了解，以及我目前嘅职业系一位乡村教师，我对留守儿童咧要更加自信嘅了解。我从细咧唔系跟住父母一齐住嘅，系同阿妈一齐生活嘅。喺嘅过程当中，父母巧少掌握计，我哋都巧少联系。喺读书',qwen_base_yue_dialect_clone,core,dialect_clone,/Users/vanch/tts-test-project/results/generated/qwen_base_dialect_20260613/mlx_qwen3_tts_official_int8/qwen_base_yue_dialect_clone.wav,24000,0.05,0.05,0.05,0.9322,,,,4.8,,,,,2.27,,,100.0,,0.95,0.95,,0.0111,,0.0,0.8973,,4.6937,ok,objective_metrics_generated_at=2026-07-15T21:24:12,qwen_base_dialect_20260613,success,qwen3_asr_0_6b_8bit,,voxcpm2_official_yue_032,synthetic_dialect_anchor,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_official_yue_032.wav,我从来都冇觉得我自己系介留守儿童，但系诶，根据我对留守儿童嘅了解，以及我目前嘅职业系一位乡村教师，我对留守儿童咧要更加自信嘅了解。我从细咧唔系跟住父母一齐住嘅，系同阿妈一齐生活嘅。喺嘅过程当中，父母巧少掌握计，我哋都巧少联系。喺读书,voxcpm2_official_yue_032,synthetic_single_speaker_dialect_anchor,听日朝早九点准时开会，资料准备好就发畀大家。,,,cantonese;yue;reference_driven_clone;qwen3_base,qwen3_base_dialect_clone,,3.3628,,,,,,,84.762,31.75,93.22,100.0,95.0,97.225,34.909,75.0,79.533,79.533,100.0,
